tran_date,curr_code,std_rate
2010/01/28 上午 12:00:00,="BRL ",17.11176500
2010/01/28 上午 12:00:00,="CAD ",30.00656400
2010/01/28 上午 12:00:00,="CHF ",30.41151900
2010/01/28 上午 12:00:00,="CNY ",4.68719300
2010/01/28 上午 12:00:00,="COP ",0.01604900
2010/01/28 上午 12:00:00,="DKK ",6.00570600
2010/01/28 上午 12:00:00,="EUR ",44.70580300
2010/01/28 上午 12:00:00,="GBP ",51.63358600
2010/01/28 上午 12:00:00,="HKD ",4.11960100
2010/01/28 上午 12:00:00,="INR ",0.69022900
2010/01/28 上午 12:00:00,="JPY ",0.35586100
2010/01/28 上午 12:00:00,="KRW ",0.02774700
2010/01/28 上午 12:00:00,="MXN ",2.44865300
2010/01/28 上午 12:00:00,="MYR ",9.37287600
2010/01/28 上午 12:00:00,="NOK ",5.42834400
2010/01/28 上午 12:00:00,="NTD ",1.00000000
2010/01/28 上午 12:00:00,="NZD ",22.55289500
2010/01/28 上午 12:00:00,="PHP ",0.68542400
2010/01/28 上午 12:00:00,="PLN ",10.96457000
2010/01/28 上午 12:00:00,="SEK ",4.35858700
2010/01/28 上午 12:00:00,="SGD ",22.77671000
2010/01/28 上午 12:00:00,="THB ",0.96673700
2010/01/28 上午 12:00:00,="TRY ",21.36828000
2010/01/28 上午 12:00:00,="USD ",31.99900000
2010/01/28 上午 12:00:00,="ZAR ",4.21216800
2010/01/29 上午 12:00:00,="AUD ",28.27276200
2010/01/29 上午 12:00:00,="BRL ",16.96182400
2010/01/29 上午 12:00:00,="CAD ",29.88323200
2010/01/29 上午 12:00:00,="CHF ",30.15648600
2010/01/29 上午 12:00:00,="CNY ",4.68594400
2010/01/29 上午 12:00:00,="COP ",0.01612000
2010/01/29 上午 12:00:00,="DKK ",5.95606000
2010/01/29 上午 12:00:00,="EUR ",44.35093600
2010/01/29 上午 12:00:00,="GBP ",51.12641800
2010/01/29 上午 12:00:00,="HKD ",4.11982100
2010/01/29 上午 12:00:00,="INR ",0.69276200
2010/01/29 上午 12:00:00,="JPY ",0.35438100
2010/01/29 上午 12:00:00,="KRW ",0.02752700
2010/01/29 上午 12:00:00,="MXN ",2.44291700
2010/01/29 上午 12:00:00,="MYR ",9.36694800
2010/01/29 上午 12:00:00,="NOK ",5.39788100
2010/01/29 上午 12:00:00,="NTD ",1.00000000
