tran_date,curr_code,std_rate
2015/04/29 上午 12:00:00,USD ,30.695
2015/04/30 上午 12:00:00,USD ,30.752
2015/05/04 上午 12:00:00,USD ,30.776
2015/05/05 上午 12:00:00,USD ,30.781
2015/05/06 上午 12:00:00,USD ,30.753
2015/05/07 上午 12:00:00,USD ,30.803
2015/05/08 上午 12:00:00,USD ,30.765
2015/05/11 上午 12:00:00,USD ,30.78
2015/05/12 上午 12:00:00,USD ,30.81
2015/05/13 上午 12:00:00,USD ,30.78
2015/05/14 上午 12:00:00,USD ,30.681
2015/05/15 上午 12:00:00,USD ,30.612
2015/05/18 上午 12:00:00,USD ,30.61
2015/05/19 上午 12:00:00,USD ,30.64
2015/05/20 上午 12:00:00,USD ,30.682
2015/05/21 上午 12:00:00,USD ,30.65
2015/05/22 上午 12:00:00,USD ,30.541
2015/05/25 上午 12:00:00,USD ,30.571
2015/05/26 上午 12:00:00,USD ,30.708
2015/05/27 上午 12:00:00,USD ,30.725
2015/05/28 上午 12:00:00,USD ,30.801
2015/05/29 上午 12:00:00,USD ,30.871
2015/05/31 上午 12:00:00,USD ,30.871
2015/06/01 上午 12:00:00,USD ,30.932
2015/06/02 上午 12:00:00,USD ,31.002
2015/06/03 上午 12:00:00,USD ,30.922
2015/06/04 上午 12:00:00,USD ,31.062
2015/06/05 上午 12:00:00,USD ,31.032
2015/06/08 上午 12:00:00,USD ,31.275
2015/06/09 上午 12:00:00,USD ,31.302
2015/06/10 上午 12:00:00,USD ,31.156
2015/06/11 上午 12:00:00,USD ,31.162
2015/06/12 上午 12:00:00,USD ,31.226
2015/06/15 上午 12:00:00,USD ,31.256
2015/06/16 上午 12:00:00,USD ,31.266
2015/06/17 上午 12:00:00,USD ,31.261
2015/06/18 上午 12:00:00,USD ,31.062
2015/06/22 上午 12:00:00,USD ,30.97
2015/06/23 上午 12:00:00,USD ,31.002
2015/06/24 上午 12:00:00,USD ,31.052
2015/06/25 上午 12:00:00,USD ,31.052
2015/06/26 上午 12:00:00,USD ,31.132
2015/06/29 上午 12:00:00,USD ,31.178
2015/06/30 上午 12:00:00,USD ,31.07
2015/07/01 上午 12:00:00,USD ,31.1
2015/07/02 上午 12:00:00,USD ,31.15
2015/07/03 上午 12:00:00,USD ,31.12
2015/07/06 上午 12:00:00,USD ,31.15
2015/07/07 上午 12:00:00,USD ,31.162
2015/07/08 上午 12:00:00,USD ,31.225
2015/07/09 上午 12:00:00,USD ,31.23
2015/07/13 上午 12:00:00,USD ,31.2
2015/07/14 上午 12:00:00,USD ,31.302
2015/07/15 上午 12:00:00,USD ,31.272
2015/07/16 上午 12:00:00,USD ,31.31
2015/07/17 上午 12:00:00,USD ,31.312
2015/07/20 上午 12:00:00,USD ,31.342
2015/07/21 上午 12:00:00,USD ,31.407
2015/07/22 上午 12:00:00,USD ,31.352
2015/07/23 上午 12:00:00,USD ,31.452
2015/07/24 上午 12:00:00,USD ,31.53
2015/07/27 上午 12:00:00,USD ,31.56
2015/07/28 上午 12:00:00,USD ,31.575
2015/07/29 上午 12:00:00,USD ,31.523
2015/07/30 上午 12:00:00,USD ,31.601
2015/07/31 上午 12:00:00,USD ,31.682
2015/08/03 上午 12:00:00,USD ,31.705
2015/08/04 上午 12:00:00,USD ,31.726
2015/08/05 上午 12:00:00,USD ,31.75
2015/08/06 上午 12:00:00,USD ,31.755
2015/08/07 上午 12:00:00,USD ,31.77
2015/08/10 上午 12:00:00,USD ,31.76
2015/08/11 上午 12:00:00,USD ,32.08
2015/08/12 上午 12:00:00,USD ,32.465
2015/08/13 上午 12:00:00,USD ,32.366
2015/08/14 上午 12:00:00,USD ,32.368
2015/08/17 上午 12:00:00,USD ,32.621
2015/08/18 上午 12:00:00,USD ,32.653
2015/08/19 上午 12:00:00,USD ,32.668
2015/08/20 上午 12:00:00,USD ,32.678
2015/08/21 上午 12:00:00,USD ,32.876
2015/08/24 上午 12:00:00,USD ,32.96
2015/08/25 上午 12:00:00,USD ,32.879
2015/08/26 上午 12:00:00,USD ,32.765
2015/08/27 上午 12:00:00,USD ,32.77
2015/08/28 上午 12:00:00,USD ,32.772
2015/08/31 上午 12:00:00,USD ,32.81
2015/09/01 上午 12:00:00,USD ,32.68
2015/09/02 上午 12:00:00,USD ,32.762
2015/09/03 上午 12:00:00,USD ,32.801
2015/09/04 上午 12:00:00,USD ,32.833
2015/09/07 上午 12:00:00,USD ,32.935
2015/09/08 上午 12:00:00,USD ,33.003
2015/09/09 上午 12:00:00,USD ,32.775
2015/09/10 上午 12:00:00,USD ,32.856
2015/09/11 上午 12:00:00,USD ,32.71
2015/09/14 上午 12:00:00,USD ,32.72
2015/09/15 上午 12:00:00,USD ,32.786
2015/09/16 上午 12:00:00,USD ,32.762
2015/09/17 上午 12:00:00,USD ,32.662
2015/09/18 上午 12:00:00,USD ,32.663
2015/09/21 上午 12:00:00,USD ,32.939
2015/09/22 上午 12:00:00,USD ,32.971
2015/09/23 上午 12:00:00,USD ,33.25
2015/09/24 上午 12:00:00,USD ,33.26
2015/09/25 上午 12:00:00,USD ,33.292
2015/09/30 上午 12:00:00,USD ,33.128
2015/10/01 上午 12:00:00,USD ,33.08
2015/10/02 上午 12:00:00,USD ,33.156
2015/10/05 上午 12:00:00,USD ,33.002
2015/10/06 上午 12:00:00,USD ,32.937
2015/10/07 上午 12:00:00,USD ,32.872
2015/10/08 上午 12:00:00,USD ,32.85
2015/10/12 上午 12:00:00,USD ,32.56
2015/10/13 上午 12:00:00,USD ,32.739
2015/10/14 上午 12:00:00,USD ,32.742
2015/10/15 上午 12:00:00,USD ,32.457
2015/10/16 上午 12:00:00,USD ,32.505
2015/10/19 上午 12:00:00,USD ,32.418
2015/10/20 上午 12:00:00,USD ,32.51
2015/10/21 上午 12:00:00,USD ,32.558
2015/10/22 上午 12:00:00,USD ,32.658
2015/10/23 上午 12:00:00,USD ,32.513
2015/10/26 上午 12:00:00,USD ,32.708
2015/10/27 上午 12:00:00,USD ,32.676
2015/10/28 上午 12:00:00,USD ,32.686
2015/10/29 上午 12:00:00,USD ,32.856
2015/10/30 上午 12:00:00,USD ,32.802
2015/10/31 上午 12:00:00,USD ,32.802
2015/11/02 上午 12:00:00,USD ,32.721
2015/11/03 上午 12:00:00,USD ,32.625
2015/11/04 上午 12:00:00,USD ,32.595
2015/11/05 上午 12:00:00,USD ,32.718
2015/11/06 上午 12:00:00,USD ,32.73
2015/11/09 上午 12:00:00,USD ,32.832
2015/11/10 上午 12:00:00,USD ,32.85
2015/11/11 上午 12:00:00,USD ,32.852
2015/11/12 上午 12:00:00,USD ,32.9
2015/11/13 上午 12:00:00,USD ,32.908
2015/11/16 上午 12:00:00,USD ,33.022
2015/11/17 上午 12:00:00,USD ,32.975
2015/11/18 上午 12:00:00,USD ,33.007
2015/11/19 上午 12:00:00,USD ,32.86
2015/11/20 上午 12:00:00,USD ,32.73
2015/11/23 上午 12:00:00,USD ,32.778
2015/11/24 上午 12:00:00,USD ,32.746
2015/11/25 上午 12:00:00,USD ,32.647
2015/11/26 上午 12:00:00,USD ,32.701
2015/11/27 上午 12:00:00,USD ,32.815
2015/11/30 上午 12:00:00,USD ,32.83
2015/12/01 上午 12:00:00,USD ,32.832
2015/12/02 上午 12:00:00,USD ,32.903
2015/12/03 上午 12:00:00,USD ,32.935
2015/12/04 上午 12:00:00,USD ,32.822
2015/12/07 上午 12:00:00,USD ,32.936
2015/12/08 上午 12:00:00,USD ,33.037
2015/12/09 上午 12:00:00,USD ,33.047
2015/12/10 上午 12:00:00,USD ,33.015
2015/12/11 上午 12:00:00,USD ,32.965
2015/12/14 上午 12:00:00,USD ,33.066
2015/12/15 上午 12:00:00,USD ,33.026
2015/12/16 上午 12:00:00,USD ,32.95
2015/12/17 上午 12:00:00,USD ,33.035
2015/12/18 上午 12:00:00,USD ,33.117
2015/12/21 上午 12:00:00,USD ,33.085
2015/12/22 上午 12:00:00,USD ,33.09
2015/12/23 上午 12:00:00,USD ,33.1
2015/12/24 上午 12:00:00,USD ,33.002
2015/12/25 上午 12:00:00,USD ,33.005
2015/12/28 上午 12:00:00,USD ,33.02
2015/12/29 上午 12:00:00,USD ,33.035
2015/12/30 上午 12:00:00,USD ,33.05
2015/12/31 上午 12:00:00,USD ,33.066
2016/01/04 上午 12:00:00,USD ,33.236
2016/01/05 上午 12:00:00,USD ,33.27
2016/01/06 上午 12:00:00,USD ,33.453
2016/01/07 上午 12:00:00,USD ,33.53
2016/01/08 上午 12:00:00,USD ,33.501
2016/01/11 上午 12:00:00,USD ,33.651
2016/01/12 上午 12:00:00,USD ,33.667
2016/01/13 上午 12:00:00,USD ,33.625
2016/01/14 上午 12:00:00,USD ,33.742
2016/01/15 上午 12:00:00,USD ,33.802
2016/01/18 上午 12:00:00,USD ,33.818
2016/01/19 上午 12:00:00,USD ,33.82
2016/01/20 上午 12:00:00,USD ,33.826
2016/01/21 上午 12:00:00,USD ,33.838
2016/01/22 上午 12:00:00,USD ,33.705
2016/01/25 上午 12:00:00,USD ,33.622
2016/01/26 上午 12:00:00,USD ,33.725
2016/01/27 上午 12:00:00,USD ,33.71
2016/01/28 上午 12:00:00,USD ,33.743
2016/01/29 上午 12:00:00,USD ,33.6
2016/01/30 上午 12:00:00,USD ,33.65
2016/01/31 上午 12:00:00,USD ,33.65
2016/02/01 上午 12:00:00,USD ,33.67
2016/02/02 上午 12:00:00,USD ,33.68
2016/02/03 上午 12:00:00,USD ,33.808
2016/02/04 上午 12:00:00,USD ,33.608
2016/02/05 上午 12:00:00,USD ,33.52
2016/02/15 上午 12:00:00,USD ,33.421
2016/02/16 上午 12:00:00,USD ,33.453
2016/02/17 上午 12:00:00,USD ,33.505
2016/02/18 上午 12:00:00,USD ,33.525
2016/02/19 上午 12:00:00,USD ,33.561
2016/02/22 上午 12:00:00,USD ,33.567
2016/02/23 上午 12:00:00,USD ,33.485
2016/02/24 上午 12:00:00,USD ,33.49
2016/02/25 上午 12:00:00,USD ,33.496
2016/02/26 上午 12:00:00,USD ,33.492
2016/02/29 上午 12:00:00,USD ,33.492
2016/03/01 上午 12:00:00,USD ,33.436
2016/03/02 上午 12:00:00,USD ,33.37
2016/03/03 上午 12:00:00,USD ,33.179
2016/03/04 上午 12:00:00,USD ,33.101
2016/03/07 上午 12:00:00,USD ,33.01
2016/03/08 上午 12:00:00,USD ,33.062
2016/03/09 上午 12:00:00,USD ,33.225
2016/03/10 上午 12:00:00,USD ,33.08
2016/03/11 上午 12:00:00,USD ,32.95
2016/03/14 上午 12:00:00,USD ,32.87
2016/03/15 上午 12:00:00,USD ,32.918
2016/03/16 上午 12:00:00,USD ,32.95
2016/03/17 上午 12:00:00,USD ,32.706
2016/03/18 上午 12:00:00,USD ,32.52
2016/03/21 上午 12:00:00,USD ,32.545
2016/03/22 上午 12:00:00,USD ,32.525
2016/03/23 上午 12:00:00,USD ,32.625
2016/03/24 上午 12:00:00,USD ,32.726
2016/03/25 上午 12:00:00,USD ,32.766
2016/03/28 上午 12:00:00,USD ,32.72
2016/03/29 上午 12:00:00,USD ,32.695
2016/03/30 上午 12:00:00,USD ,32.425
2016/03/31 上午 12:00:00,USD ,32.282
2016/04/01 上午 12:00:00,USD ,32.378
2016/04/06 上午 12:00:00,USD ,32.442
2016/04/07 上午 12:00:00,USD ,32.402
2016/04/08 上午 12:00:00,USD ,32.45
2016/04/11 上午 12:00:00,USD ,32.388
2016/04/12 上午 12:00:00,USD ,32.382
2016/04/13 上午 12:00:00,USD ,32.35
2016/04/14 上午 12:00:00,USD ,32.436
2016/04/15 上午 12:00:00,USD ,32.348
2016/04/18 上午 12:00:00,USD ,32.402
2016/04/19 上午 12:00:00,USD ,32.265
2016/04/20 上午 12:00:00,USD ,32.248
2016/04/21 上午 12:00:00,USD ,32.296
2016/04/22 上午 12:00:00,USD ,32.33
2016/04/25 上午 12:00:00,USD ,32.361
2016/04/26 上午 12:00:00,USD ,32.363
2016/04/27 上午 12:00:00,USD ,32.345
2016/04/28 上午 12:00:00,USD ,32.279
2016/04/29 上午 12:00:00,USD ,32.281
2016/04/30 上午 12:00:00,USD ,32.281
2016/05/03 上午 12:00:00,USD ,32.205
2016/05/04 上午 12:00:00,USD ,32.356
2016/05/05 上午 12:00:00,USD ,32.377
2016/05/06 上午 12:00:00,USD ,32.412
2016/05/09 上午 12:00:00,USD ,32.417
2016/05/10 上午 12:00:00,USD ,32.533
2016/05/11 上午 12:00:00,USD ,32.528
2016/05/12 上午 12:00:00,USD ,32.542
2016/05/13 上午 12:00:00,USD ,32.626
2016/05/16 上午 12:00:00,USD ,32.705
2016/05/17 上午 12:00:00,USD ,32.63
2016/05/18 上午 12:00:00,USD ,32.705
2016/05/19 上午 12:00:00,USD ,32.802
2016/05/20 上午 12:00:00,USD ,32.752
2016/05/23 上午 12:00:00,USD ,32.656
2016/05/24 上午 12:00:00,USD ,32.72
2016/05/25 上午 12:00:00,USD ,32.652
2016/05/26 上午 12:00:00,USD ,32.576
2016/05/27 上午 12:00:00,USD ,32.528
2016/05/30 上午 12:00:00,USD ,32.68
2016/05/31 上午 12:00:00,USD ,32.63
2016/06/01 上午 12:00:00,USD ,32.622
2016/06/02 上午 12:00:00,USD ,32.612
2016/06/03 上午 12:00:00,USD ,32.605
2016/06/04 上午 12:00:00,USD ,32.506
2016/06/06 上午 12:00:00,USD ,32.402
2016/06/07 上午 12:00:00,USD ,32.339
2016/06/08 上午 12:00:00,USD ,32.225
2016/06/13 上午 12:00:00,USD ,32.435
2016/06/14 上午 12:00:00,USD ,32.423
2016/06/15 上午 12:00:00,USD ,32.441
2016/06/16 上午 12:00:00,USD ,32.391
2016/06/17 上午 12:00:00,USD ,32.385
2016/06/20 上午 12:00:00,USD ,32.256
2016/06/21 上午 12:00:00,USD ,32.258
2016/06/22 上午 12:00:00,USD ,32.221
2016/06/23 上午 12:00:00,USD ,32.19
2016/06/24 上午 12:00:00,USD ,32.502
2016/06/27 上午 12:00:00,USD ,32.533
2016/06/28 上午 12:00:00,USD ,32.435
2016/06/29 上午 12:00:00,USD ,32.343
2016/06/30 上午 12:00:00,USD ,32.286
2016/07/01 上午 12:00:00,USD ,32.218
2016/07/04 上午 12:00:00,USD ,32.208
2016/07/05 上午 12:00:00,USD ,32.282
2016/07/06 上午 12:00:00,USD ,32.407
2016/07/07 上午 12:00:00,USD ,32.306
2016/07/11 上午 12:00:00,USD ,32.215
2016/07/12 上午 12:00:00,USD ,32.22
2016/07/13 上午 12:00:00,USD ,32.183
2016/07/14 上午 12:00:00,USD ,32.073
2016/07/15 上午 12:00:00,USD ,31.99
2016/07/18 上午 12:00:00,USD ,32.024
2016/07/19 上午 12:00:00,USD ,31.991
2016/07/20 上午 12:00:00,USD ,32.051
2016/07/21 上午 12:00:00,USD ,32.06
2016/07/22 上午 12:00:00,USD ,32.07
2016/07/25 上午 12:00:00,USD ,32.14
2016/07/26 上午 12:00:00,USD ,32.106
2016/07/27 上午 12:00:00,USD ,32.068
2016/07/28 上午 12:00:00,USD ,31.955
2016/07/29 上午 12:00:00,USD ,31.926
2016/07/31 上午 12:00:00,USD ,31.926
2016/08/01 上午 12:00:00,USD ,31.64
2016/08/02 上午 12:00:00,USD ,31.68
2016/08/03 上午 12:00:00,USD ,31.75
2016/08/04 上午 12:00:00,USD ,31.71
2016/08/05 上午 12:00:00,USD ,31.57
2016/08/08 上午 12:00:00,USD ,31.512
2016/08/09 上午 12:00:00,USD ,31.455
2016/08/10 上午 12:00:00,USD ,31.225
2016/08/11 上午 12:00:00,USD ,31.326
2016/08/12 上午 12:00:00,USD ,31.403
2016/08/15 上午 12:00:00,USD ,31.37
2016/08/16 上午 12:00:00,USD ,31.28
2016/08/17 上午 12:00:00,USD ,31.452
2016/08/18 上午 12:00:00,USD ,31.41
2016/08/19 上午 12:00:00,USD ,31.618
2016/08/22 上午 12:00:00,USD ,31.82
2016/08/23 上午 12:00:00,USD ,31.706
2016/08/24 上午 12:00:00,USD ,31.772
2016/08/25 上午 12:00:00,USD ,31.67
2016/08/26 上午 12:00:00,USD ,31.672
2016/08/29 上午 12:00:00,USD ,31.801
2016/08/30 上午 12:00:00,USD ,31.72
2016/08/31 上午 12:00:00,USD ,31.726
2016/09/01 上午 12:00:00,USD ,31.736
2016/09/02 上午 12:00:00,USD ,31.703
2016/09/05 上午 12:00:00,USD ,31.506
2016/09/06 上午 12:00:00,USD ,31.412
2016/09/07 上午 12:00:00,USD ,31.24
2016/09/08 上午 12:00:00,USD ,31.286
2016/09/09 上午 12:00:00,USD ,31.51
2016/09/10 上午 12:00:00,USD ,31.552
2016/09/12 上午 12:00:00,USD ,31.716
2016/09/13 上午 12:00:00,USD ,31.706
2016/09/14 上午 12:00:00,USD ,31.689
2016/09/19 上午 12:00:00,USD ,31.45
2016/09/20 上午 12:00:00,USD ,31.367
2016/09/21 上午 12:00:00,USD ,31.43
2016/09/22 上午 12:00:00,USD ,31.4
2016/09/23 上午 12:00:00,USD ,31.33
2016/09/26 上午 12:00:00,USD ,31.432
2016/09/29 上午 12:00:00,USD ,31.356
2016/09/30 上午 12:00:00,USD ,31.366
2016/10/03 上午 12:00:00,USD ,31.33
2016/10/04 上午 12:00:00,USD ,31.347
2016/10/05 上午 12:00:00,USD ,31.371
2016/10/06 上午 12:00:00,USD ,31.403
2016/10/07 上午 12:00:00,USD ,31.48
2016/10/11 上午 12:00:00,USD ,31.613
2016/10/12 上午 12:00:00,USD ,31.629
2016/10/13 上午 12:00:00,USD ,31.76
2016/10/14 上午 12:00:00,USD ,31.672
2016/10/17 上午 12:00:00,USD ,31.77
2016/10/18 上午 12:00:00,USD ,31.669
2016/10/19 上午 12:00:00,USD ,31.518
2016/10/20 上午 12:00:00,USD ,31.53
2016/10/21 上午 12:00:00,USD ,31.63
2016/10/24 上午 12:00:00,USD ,31.683
2016/10/25 上午 12:00:00,USD ,31.616
2016/10/26 上午 12:00:00,USD ,31.558
2016/10/27 上午 12:00:00,USD ,31.637
2016/10/28 上午 12:00:00,USD ,31.639
2016/10/31 上午 12:00:00,USD ,31.58
2016/11/01 上午 12:00:00,USD ,31.568
2016/11/02 上午 12:00:00,USD ,31.564
2016/11/03 上午 12:00:00,USD ,31.468
2016/11/04 上午 12:00:00,USD ,31.473
2016/11/07 上午 12:00:00,USD ,31.519
2016/11/08 上午 12:00:00,USD ,31.507
2016/11/09 上午 12:00:00,USD ,31.459
2016/11/10 上午 12:00:00,USD ,31.589
2016/11/11 上午 12:00:00,USD ,31.801
2016/11/14 上午 12:00:00,USD ,31.949
2016/11/15 上午 12:00:00,USD ,31.87
2016/11/16 上午 12:00:00,USD ,31.848
2016/11/17 上午 12:00:00,USD ,31.868
2016/11/18 上午 12:00:00,USD ,32.01
2016/11/21 上午 12:00:00,USD ,32
2016/11/22 上午 12:00:00,USD ,31.945
2016/11/23 上午 12:00:00,USD ,31.88
2016/11/24 上午 12:00:00,USD ,31.927
2016/11/25 上午 12:00:00,USD ,31.942
2016/11/28 上午 12:00:00,USD ,31.802
2016/11/29 上午 12:00:00,USD ,31.818
2016/11/30 上午 12:00:00,USD ,31.89
2016/12/01 上午 12:00:00,USD ,31.892
2016/12/02 上午 12:00:00,USD ,31.923
2016/12/05 上午 12:00:00,USD ,31.995
2016/12/06 上午 12:00:00,USD ,31.952
2016/12/07 上午 12:00:00,USD ,31.902
2016/12/08 上午 12:00:00,USD ,31.752
2016/12/09 上午 12:00:00,USD ,31.86
2016/12/12 上午 12:00:00,USD ,31.864
2016/12/13 上午 12:00:00,USD ,31.822
2016/12/14 上午 12:00:00,USD ,31.803
2016/12/15 上午 12:00:00,USD ,31.923
2016/12/16 上午 12:00:00,USD ,31.967
2016/12/19 上午 12:00:00,USD ,31.97
2016/12/20 上午 12:00:00,USD ,32.005
2016/12/21 上午 12:00:00,USD ,32.02
2016/12/22 上午 12:00:00,USD ,32.03
2016/12/23 上午 12:00:00,USD ,32.17
2016/12/26 上午 12:00:00,USD ,32.25
2016/12/27 上午 12:00:00,USD ,32.281
2016/12/28 上午 12:00:00,USD ,32.309
2016/12/29 上午 12:00:00,USD ,32.312
2016/12/30 上午 12:00:00,USD ,32.279
2016/12/31 上午 12:00:00,USD ,32.279
