tran_date,curr_code,std_rate
2016/8/26,AUD ,23.975704
2016/8/29,AUD ,24.070177
2016/8/30,AUD ,23.82172
2016/8/31,AUD ,23.854779
2016/9/1,AUD ,23.967027
2016/9/2,AUD ,24.005512
2016/9/5,AUD ,23.887849
2016/9/6,AUD ,24.149546
2016/9/7,AUD ,23.970452
2016/9/8,AUD ,23.91189
2016/9/9,AUD ,23.75854
2016/9/10,AUD ,23.790208
2016/9/12,AUD ,23.996326
2016/9/13,AUD ,23.665358
2016/9/14,AUD ,23.668514
2016/9/19,AUD ,23.69443
2016/9/20,AUD ,23.700905
2016/9/21,AUD ,23.962232
2016/9/22,AUD ,23.99902
2016/9/23,AUD ,23.885992
2016/9/26,AUD ,24.001475
2016/9/29,AUD ,23.943442
2016/9/30,AUD ,24.023219
2016/10/3,AUD ,24.042642
2016/10/4,AUD ,23.886414
2016/10/5,AUD ,23.910976
2016/10/6,AUD ,23.822316
2016/10/7,AUD ,23.87758
2016/10/11,AUD ,23.833041
2016/10/12,AUD ,23.91785
2016/10/13,AUD ,24.039144
2016/10/14,AUD ,24.124562
2016/10/17,AUD ,24.234156
2016/10/18,AUD ,24.277455
2016/10/19,AUD ,24.3382
2016/10/20,AUD ,24.047931
2016/10/21,AUD ,24.064104
2016/10/24,AUD ,24.113931
2016/10/25,AUD ,24.173594
2016/10/26,AUD ,24.145026
2016/10/27,AUD ,24.006156
2016/10/28,AUD ,24.042476
2016/10/31,AUD ,24.03238
2016/11/1,AUD ,24.155834
2016/11/2,AUD ,24.178024
2016/11/3,AUD ,24.176864
2016/11/4,AUD ,24.155528
2016/11/7,AUD ,24.357883
2016/11/8,AUD ,24.455733
2016/11/9,AUD ,24.018947
2016/11/10,AUD ,24.048706
2016/11/11,AUD ,24.003395
2016/11/14,AUD ,24.13747
2016/11/15,AUD ,24.09372
2016/11/16,AUD ,23.822304
2016/11/17,AUD ,23.601441
2016/11/18,AUD ,23.479335
2016/11/21,AUD ,23.5808
2016/11/22,AUD ,23.645689
2016/11/23,AUD ,23.54338
2016/11/24,AUD ,23.651522
2016/11/25,AUD ,23.799984
2016/11/28,AUD ,23.794256
2016/11/29,AUD ,23.812591
2016/11/30,AUD ,23.550765
2016/12/1,AUD ,23.644729
2016/12/2,AUD ,23.78902
2016/12/5,AUD ,23.906664
2016/12/6,AUD ,23.839387
2016/12/7,AUD ,23.869076
2016/12/8,AUD ,23.699693
2016/12/9,AUD ,23.732514
2016/12/12,AUD ,23.891627
2016/12/13,AUD ,23.863318
2016/12/14,AUD ,23.553302
2016/12/15,AUD ,23.488943
2016/12/16,AUD ,23.35509
2016/12/19,AUD ,23.159068
2016/12/20,AUD ,23.23563
2016/12/21,AUD ,23.176076
2016/12/22,AUD ,23.116051
2016/12/23,AUD ,23.069107
2016/12/26,AUD ,23.190975
2016/12/27,AUD ,23.19067
2016/12/28,AUD ,23.1914
2016/12/29,AUD ,23.332495
2016/12/30,AUD ,23.231196
2016/12/31,AUD ,23.231196
