tran_date	curr_code	std_rate
2016/1/19	COP 	0.010217
2016/1/19	DKK 	4.943288
2016/1/19	EGP 	4.31923
2016/1/19	EUR 	36.890856
2016/1/19	GBP 	47.882356
2016/1/19	HKD 	4.32514
2016/1/19	HUF 	0.117061
2016/1/19	IDR 	0.002442
2016/1/19	INR 	0.499272
2016/1/19	JPY 	0.287487
2016/1/19	KRW 	0.028009
2016/1/19	MXN 	1.850059
2016/1/19	MYR 	7.751547
2016/1/19	NOK 	3.83895
2016/1/19	NTD 	1
2016/1/19	NZD 	21.675238
2016/1/19	PEN 	9.855748
2016/1/19	PHP 	0.709208
2016/1/19	PLN 	8.291654
2016/1/19	RUB 	0.429568
2016/1/19	SEK 	3.959724
2016/1/19	SGD 	23.535143
2016/1/19	THB 	0.931424
2016/1/19	TRY 	11.125732
2016/1/19	USD 	33.82
2016/1/19	UST 	33.82
2016/1/19	ZAR 	2.014774
2016/1/20	AUD 	23.363618
2016/1/20	AUT 	23.363618
2016/1/20	BRL 	8.256084
2016/1/20	CAD 	23.320234
2016/1/20	CHF 	33.684525
2016/1/20	CNH 	5.122668
2016/1/20	CNT 	5.122668
2016/1/20	CNY 	5.137606
2016/1/20	COP 	0.009966
2016/1/20	DKK 	4.93227
2016/1/20	EGP 	4.321431
2016/1/20	EUR 	36.836514
2016/1/20	GBP 	47.999094
2016/1/20	HKD 	4.326793
2016/1/20	HUF 	0.117004
2016/1/20	IDR 	0.002433
2016/1/20	INR 	0.497569
2016/1/20	JPT 	3955.61244
2016/1/20	JPY 	0.289259
2016/1/20	KRW 	0.027972
2016/1/20	MXN 	1.825916
2016/1/20	MYR 	7.713146
2016/1/20	NOK 	3.808505
2016/1/20	NTD 	1
2016/1/20	NZD 	21.750118
2016/1/20	PEN 	9.81374
2016/1/20	PHP 	0.706696
2016/1/20	PLN 	8.19746
2016/1/20	RUB 	0.415414
2016/1/20	SEK 	3.934354
2016/1/20	SGD 	23.527857
2016/1/20	THB 	0.932616
2016/1/20	TRY 	11.122583
2016/1/20	USD 	33.826
2016/1/20	UST 	33.826
2016/1/20	ZAR 	2.018258
2016/1/21	AUD 	23.683216
2016/1/21	AUT 	23.683216
2016/1/21	BRL 	8.139026
2016/1/21	CAD 	23.71767
2016/1/21	CHF 	33.586104
2016/1/21	CNH 	5.124407
2016/1/21	CNT 	5.124407
2016/1/21	CNY 	5.141616
2016/1/21	COP 	0.010192
2016/1/21	DKK 	4.930928
2016/1/21	EGP 	4.321528
2016/1/21	EUR 	36.798825
2016/1/21	GBP 	48.117636
2016/1/21	HKD 	4.328937
2016/1/21	HUF 	0.116997
2016/1/21	IDR 	0.002447
2016/1/21	INR 	0.499039
2016/1/21	JPT 	0.287469
2016/1/21	JPY 	0.287469
2016/1/21	KRW 	0.028107
2016/1/21	MXN 	1.806591
2016/1/21	MYR 	7.735284
2016/1/21	NOK 	3.847326
2016/1/21	NTD 	1
2016/1/21	NZD 	22.096214
2016/1/21	PEN 	9.809822
2016/1/21	PHP 	0.706062
2016/1/21	PLN 	8.191832
2016/1/21	RUB 	0.410796
2016/1/21	SEK 	3.961878
2016/1/21	SGD 	23.624939
2016/1/21	THB 	0.934493
2016/1/21	TRY 	11.232904
2016/1/21	USD 	33.838
2016/1/21	UST 	33.838
2016/1/21	ZAR 	2.042889
2016/1/22	AUD 	23.600241
2016/1/22	AUT 	23.600241
2016/1/22	BRL 	8.23097
2016/1/22	CAD 	23.867016
2016/1/22	CHF 	33.177478
2016/1/22	CNH 	5.098321
2016/1/22	CNT 	5.098321
2016/1/22	CNY 	5.123197
2016/1/22	COP 	0.010183
2016/1/22	DKK 	4.876232
2016/1/22	EGP 	4.304433
2016/1/22	EUR 	36.391289
2016/1/22	GBP 	48.083553
2016/1/22	HKD 	4.322318
2016/1/22	HUF 	0.116784
2016/1/22	IDR 	0.002443
2016/1/22	INR 	0.498778
2016/1/22	JPT 	0.28376
2016/1/22	JPY 	0.28376
2016/1/22	KRW 	0.028123
2016/1/22	MXN 	1.827632
2016/1/22	MYR 	7.890671
2016/1/22	NOK 	3.857202
2016/1/22	NTD 	1
2016/1/22	NZD 	21.874545
2016/1/22	PEN 	9.781189
2016/1/22	PHP 	0.706086
2016/1/22	PLN 	8.157659
2016/1/22	RUB 	0.432115
2016/1/22	SEK 	3.925348
2016/1/22	SGD 	23.571578
2016/1/22	THB 	0.93599
2016/1/22	TRY 	11.230508
2016/1/22	USD 	33.705
2016/1/22	UST 	33.705
2016/1/22	ZAR 	2.047903
2016/1/25	AUD 	23.384101
2016/1/25	AUT 	23.384101
2016/1/25	BRL 	8.219935
2016/1/25	CAD 	23.526695
2016/1/25	CHF 	33.1938
2016/1/25	CNH 	5.08692
2016/1/25	CNT 	5.08692
2016/1/25	CNY 	5.108639
2016/1/25	COP 	0.009892
2016/1/25	DKK 	4.887771
2016/1/25	EGP 	4.294162
2016/1/25	EUR 	36.476508
2016/1/25	GBP 	47.907988
2016/1/25	HKD 	4.313333
2016/1/25	HUF 	0.116792
2016/1/25	IDR 	0.002424
2016/1/25	INR 	0.496436
2016/1/25	JPT 	0.28421
2016/1/25	JPY 	0.28421
2016/1/25	KRW 	0.02802
2016/1/25	MXN 	1.807372
2016/1/25	MYR 	7.845709
2016/1/25	NOK 	3.839136
2016/1/25	NTD 	1
2016/1/25	NZD 	21.709725
2016/1/25	PEN 	9.700519
2016/1/25	PHP 	0.700838
2016/1/25	PLN 	8.14901
2016/1/25	RUB 	0.419882
2016/1/25	SEK 	3.925053
2016/1/25	SGD 	23.510244
2016/1/25	THB 	0.936337
2016/1/25	TRY 	11.126113
2016/1/25	USD 	33.622
2016/1/25	UST 	33.622
2016/1/25	ZAR 	2.032548
2016/1/26	AUD 	23.624363
2016/1/26	AUT 	23.624363
2016/1/26	BRL 	8.322845
2016/1/26	CAD 	23.887944
2016/1/26	CHF 	33.167781
2016/1/26	CNH 	5.100806
2016/1/26	CNT 	5.100806
2016/1/26	CNY 	5.125692
2016/1/26	COP 	0.01002
2016/1/26	DKK 	4.911956
2016/1/26	EGP 	4.310124
2016/1/26	EUR 	36.662448
2016/1/26	GBP 	48.398748
2016/1/26	HKD 	4.326491
2016/1/26	HUF 	0.117468
2016/1/26	IDR 	0.002442
2016/1/26	INR 	0.497404
2016/1/26	JPT 	0.284791
2016/1/26	JPY 	0.284791
2016/1/26	KRW 	0.028145
2016/3/30	TRY 	11.430938
2016/3/30	USD 	32.425
2016/3/30	UST 	32.425
2016/3/30	ZAR 	2.170798
2016/3/31	AUD 	24.718327
2016/3/31	AUT 	24.718327
2016/3/31	BRL 	8.983942
2016/3/31	CAD 	24.824669
2016/3/31	CHF 	33.567641
2016/3/31	CNH 	4.994276
2016/3/31	CNT 	4.994276
2016/3/31	CNY 	5.005582
2016/3/31	COP 	0.010759
2016/3/31	DKK 	4.930281
2016/3/31	EGP 	3.636015
2016/3/31	EUR 	36.736916
2016/3/31	GBP 	46.356952
2016/3/31	HKD 	4.161499
2016/3/31	HUF 	0.117015
2016/3/31	IDR 	0.002455
2016/3/31	INR 	0.487534
2016/3/31	JPT 	0.286773
2016/3/31	JPY 	0.286773
2016/3/31	KRW 	0.028195
2016/3/31	MXN 	1.867469
2016/3/31	MYR 	8.315817
2016/3/31	NOK 	3.90549
2016/3/31	NTD 	1
2016/3/31	NZD 	22.303634
2016/3/31	PEN 	9.730528
2016/3/31	PHP 	0.702776
2016/3/31	PLN 	8.655156
2016/3/31	RUB 	0.482305
2016/3/31	SEK 	3.976889
2016/3/31	SGD 	23.942743
2016/3/31	THB 	0.91893
2016/3/31	TRY 	11.457269
2016/3/31	USD 	32.282
2016/3/31	UST 	32.282
2016/3/31	ZAR 	2.185972
2016/4/1	AUD 	24.843639
2016/4/1	AUT 	24.843639
2016/4/1	BRL 	9.115428
2016/4/1	CAD 	24.885097
2016/4/1	CHF 	33.808082
2016/4/1	CNH 	5.002704
2016/4/1	CNT 	5.002704
2016/4/1	CNY 	4.997685
2016/4/1	COP 	0.010656
2016/4/1	DKK 	4.951219
2016/4/1	EGP 	3.646418
2016/4/1	EUR 	36.872066
2016/4/1	GBP 	46.064181
2016/4/1	HKD 	4.17549
2016/4/1	HUF 	0.117661
2016/4/1	IDR 	0.002464
2016/4/1	INR 	0.488872
2016/4/1	JPT 	0.289918
2016/4/1	JPY 	0.289918
2016/4/1	KRW 	0.028209
2016/4/1	MXN 	1.867125
2016/4/1	MYR 	8.309509
2016/4/1	NOK 	3.879463
2016/4/1	NTD 	1
2016/4/1	NZD 	22.350533
2016/4/1	PEN 	9.683864
2016/4/1	PHP 	0.702571
2016/4/1	PLN 	8.674382
